date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
,,,,0.318209,,0.338685,,DOWN
,,0.170213,,,,,,DOWN
,6.0,,,0.286076,,,,DOWN
0.451794,,,0.033265,,,,,DOWN
,6.0,0.234043,,,,0.337649,,DOWN
,,,0.037829,0.481702,,0.408079,,DOWN
,,,,,,,,UP
,,,,,,,,UP
0.451794,6.0,,,,0.004211,,,UP
,,,,0.762719,,,,DOWN
,,,0.038459,,0.002536,,0.451316,DOWN
,,,,0.767182,,,,DOWN
,,0.404255,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.417105,DOWN
,,0.468085,,,,,,DOWN
,6.0,,,,,,,DOWN
,,,,,,0.596064,0.489474,DOWN
,,,,,0.002221,,,DOWN
,6.0,,,,,,,DOWN
,,,,0.565605,,,,DOWN
,,,,,,,,DOWN
,,,,,0.002223,,0.467105,DOWN
,,,,0.516959,,,,DOWN
,,,0.037258,,,,,DOWN
,,0.680851,,,,,,DOWN
,6.0,,,,0.002663,,,DOWN
,,,,0.704552,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.478509,DOWN
,6.0,,,,,,,DOWN
,6.0,0.808511,,,,0.606422,,DOWN
0.451794,,0.829787,,,,0.575867,,DOWN
,6.0,,,,,0.542206,,DOWN
0.451794,,,0.03948,,,0.519679,0.619298,DOWN
,,,,,,,,UP
,6.0,,,,,,,DOWN
0.451794,,,,,,,,DOWN
,,,0.03915,,,0.423097,,DOWN
,,,,,,,,UP
,6.0,,,,,,,DOWN
0.451838,,0.0,0.035397,,0.002374,,0.615351,DOWN
,,,0.041912,,0.002811,,0.638158,DOWN
0.451838,7.0,,0.057464,,,,0.562719,UP
,,,0.045124,,,0.476178,,UP
,7.0,0.085106,,0.422196,,,,DOWN
,7.0,,,0.368343,,0.378301,,DOWN
,,,,,,,0.65,DOWN
,,,0.037168,0.276703,,,0.646053,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,7.0,0.212766,0.033325,,,0.236406,,DOWN
,,,,,,,,DOWN
,7.0,0.255319,0.033626,,,,,DOWN
0.451838,,,,,,,,DOWN
,,0.297872,,,,,,DOWN
,,,,,,,,DOWN
,,,0.036568,,0.002412,,,DOWN
0.451838,,,,0.644451,0.002694,,,UP
0.451838,7.0,,,,,0.435267,,DOWN
,,,,0.682237,,,0.533333,UP
,,,,,0.002865,,0.490351,UP
,,,,,,,,UP
,,0.468085,0.033626,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.033626,,,,0.567105,DOWN
,,,0.033626,0.411336,,0.379855,,DOWN
,7.0,,,,,,,DOWN
0.451838,,,,,0.002214,,,DOWN
0.451838,7.0,0.638298,,,,,,DOWN
,,,0.033535,0.384409,,,,DOWN
,7.0,,,0.423832,,,,DOWN
0.451838,,,,,0.002306,0.38115,,DOWN
0.451838,7.0,,,0.595656,0.002613,,,UP
0.451838,,,,,0.002744,0.511652,0.467982,UP
,,,,,,,,UP
,,,,,0.00585,,0.476754,UP
0.451838,,,,,,0.455463,,UP
,,,,,,,,UP
,7.0,,,0.651741,,0.403677,,UP
,,,,,,0.387105,,UP
,,,,,,,0.720614,UP
,,,,,,,0.686842,UP
,,,,,,,,UP
,,,0.072445,,,,,UP
,,0.978723,,,,,0.554386,UP
,,1.0,,,,,,UP
,,,,,,,,DOWN
0.451883,,,,,0.002443,,,DOWN
,,0.042553,,,,0.432677,,UP
,1.0,,0.040981,,,0.410409,0.489035,DOWN
,1.0,,,,,,0.562719,DOWN
,,,,,,,,DOWN
,1.0,,0.033445,,0.002239,0.289487,0.689912,DOWN
,,,,,,,,DOWN
,,,,,,0.226049,,DOWN
,,,,,,,,DOWN
,,,0.030113,,,,,DOWN
,,,,0.187593,,,,DOWN
,1.0,,,,,,,DOWN
,1.0,,,,,,,DOWN
,,,0.032965,,,,,DOWN
,,,,0.369979,,,0.853509,DOWN
,,,,0.456263,,,,DOWN
,1.0,,,,,,0.801754,DOWN
,,,,0.579292,,,,DOWN
,,0.404255,,,0.002169,,,DOWN
,,,,0.583904,,,,DOWN
0.451883,,0.446809,0.033626,,0.002179,,,DOWN
,1.0,,,,,,,DOWN
,,,0.033656,,0.002177,0.287675,,DOWN
,,,,0.449717,,,,DOWN
0.451883,,0.531915,0.033626,,,,0.74693,DOWN
,,,,,,,,DOWN
,,0.574468,,,,,,DOWN
,,,0.033626,0.347962,,0.276023,,DOWN
,,,,,,,0.726316,DOWN
0.451883,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.261264,0.764474,DOWN
0.451883,,,0.034466,0.462511,0.002225,,0.718421,DOWN
0.451883,1.0,,,,0.002896,,,DOWN
,,,0.054431,,0.003494,,,UP
,,,,0.759298,,,,DOWN
0.451883,,,,,0.007626,,0.561842,UP
,,,,0.73014,0.012,,,UP
,1.0,,,0.709908,,,,UP
0.451883,1.0,0.851064,,,0.008735,,,UP
,,,,,0.008739,,,UP
,,,,0.624517,0.00297,0.370792,,DOWN
,,0.914894,,,,,,DOWN
,,,,,0.003182,0.336354,,DOWN
,,,,,,,,DOWN
,,,0.06524,,,0.397721,,UP
,1.0,,0.038459,0.466082,,,,DOWN
0.451927,,,,0.444362,0.002555,,,DOWN
,,,0.046115,,,,,DOWN
,,0.042553,0.040921,0.383071,0.002659,,,DOWN
,,,,0.351086,,,,DOWN
,,,,,,,0.65614,DOWN
0.451927,2.0,,,,,,,DOWN
,,0.12766,,0.251711,,,0.765789,DOWN
,,,,0.223892,,,,DOWN
0.451927,2.0,,,,,,,DOWN
,2.0,,0.032695,,,,,DOWN
0.451927,,,,,,,0.853509,DOWN
0.451927,,,,,,0.285862,,DOWN
,,,,,,,,DOWN
,,,,,,,,UP
,,,,0.64936,0.004354,,0.722807,UP
,,,0.077099,,,0.583894,0.655263,UP
,,0.340426,,0.759,,,,UP
,,0.361702,0.040501,,,,,DOWN
0.451927,,,0.044314,,0.002854,,,DOWN
,,,,,,,0.606579,UP
0.451927,,,,0.741148,,,,DOWN
0.451927,,0.446809,,,,,,DOWN
,,0.468085,,,,0.616261,,DOWN
0.451927,2.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.002198,,0.553947,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.557895,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,2.0,,,,,0.587002,,DOWN
,2.0,,,,,0.641636,0.625,UP
,,,0.17059,,0.011132,,,UP
0.451927,,,,0.885748,,,,UP
,,0.787234,,,0.017212,,,UP
,,,,,0.008257,,,UP
,,0.829787,,0.789943,,0.566805,,UP
,,,,,,,,UP
,,,,,,0.521491,,UP
,,0.893617,,,,,0.633772,UP
,,0.914894,,0.639244,,,0.620175,DOWN
,,,,,,,0.722807,UP
,,,,,,,,DOWN
,,,,,,,,UP
,,1.0,,,0.0035,,0.62193,DOWN
,,0.0,0.048367,,0.003263,,0.660526,DOWN
,,,0.041762,,,,0.673684,DOWN
0.451971,,,,0.54939,,,,DOWN
0.451971,3.0,,,0.508628,,,0.60614,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.002426,,,DOWN
,,,0.033626,,,,,DOWN
0.451971,3.0,,,,,0.293112,,DOWN
,,,,,,,,DOWN
,,0.212766,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,3.0,,,,,0.463749,,DOWN
,,,,,,,0.553509,DOWN
,,,0.102198,0.787563,,,,UP
0.451971,,,,0.797828,,0.652253,,UP
,,,,0.775067,0.003041,,,DOWN
,,,,,,,,DOWN
,,0.404255,,,,0.658985,0.486842,DOWN
,,,,,,,,DOWN
,,0.446809,0.038489,,,,,DOWN
,,,,,,,,DOWN
,3.0,,,,0.002561,0.601502,,DOWN
,,,0.050108,,,,0.399561,DOWN
0.451971,,,,,,0.581046,0.335088,UP
,,,,,,,0.296053,DOWN
,,,,,,,,DOWN
0.451971,,0.595745,,,0.002324,0.59218,,DOWN
,,0.617021,,0.556531,,,0.339474,DOWN
,,,,0.543291,,,,DOWN
,,,0.033626,0.560994,,,,DOWN
,3.0,,,,,0.55101,,DOWN
,,,0.03906,0.654567,0.002655,,,DOWN
0.451971,,0.723404,,,0.004109,0.621958,0.369737,DOWN
0.451971,,,,,0.004377,0.696789,,UP
0.451971,,,,,,,0.335965,UP
0.451971,,,,,0.014784,,,UP
,3.0,,,,0.007732,0.613154,,UP
,,,,,,,,UP
,,,0.070704,,,,0.441667,UP
,,,,,,,,UP
,,,,,,,,DOWN
0.451971,,,,0.637608,0.003074,,0.489474,DOWN
,,,,0.656352,,,,DOWN
,,,,,,,0.544737,DOWN
,3.0,,,,,,,DOWN
,3.0,,0.03924,,,,,DOWN
0.452015,4.0,,,,,,,DOWN
,,,0.042272,,,,,DOWN
,,0.042553,0.042272,,0.002916,,,DOWN
,4.0,,,,,,,DOWN
,,,,,,,,DOWN
0.452015,,,,,,0.379078,,DOWN
,,,,,,,,DOWN
,,,,0.308093,,,,DOWN
,,,,0.283398,,0.285603,,DOWN
,4.0,,,,0.0021,,0.784211,DOWN
,,,,,0.002171,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.004098,,0.496491,UP
,,,,,0.004117,,,UP
0.452015,,0.319149,,,,,,UP
,,,,,,,,UP
,,,,,0.005156,,0.282018,UP
,,,,,,0.651735,,DOWN
,4.0,,,0.73981,,,,DOWN
,,,,0.721214,0.002759,,,DOWN
,4.0,,,,,,,DOWN
,4.0,,,0.655757,0.002717,,,DOWN
0.452015,,,0.035817,,,,,DOWN
0.452015,,,0.038069,,,,0.314912,DOWN
,,,,0.613805,0.002414,,0.316228,DOWN
0.452015,,,,0.603243,,,0.267105,UP
0.452015,,,,,,,0.264474,DOWN
,,,,,,,,DOWN
0.452015,,,0.035157,,,,,DOWN
,4.0,,,,0.002354,,,DOWN
,,,,,0.002499,,,DOWN
,,,,,,,,DOWN
,,0.702128,0.041672,0.673014,,,,DOWN
,,0.723404,,,0.003236,,,DOWN
,,,,,0.004744,0.713361,,UP
,,0.765957,,,,,,UP
,,,,,,,,UP
,,0.808511,0.097934,,,,,UP
0.452015,4.0,,,,0.003446,0.600984,,DOWN
,4.0,,,,,,0.395175,DOWN
0.452015,4.0,0.87234,,,,,0.417982,DOWN
,4.0,0.893617,,,,,,DOWN
,,0.914894,,,,,,DOWN
,,,,,,,,DOWN
,,0.957447,0.034406,,0.002337,0.432418,,DOWN
,4.0,,,,,0.508286,,DOWN
,,,,0.594317,0.002833,,,DOWN
,,,,,,,,UP
,,,,,,,0.509649,DOWN
,,0.042553,0.058695,,,0.512947,,UP
,5.0,,,,,,,DOWN
0.45206,5.0,,,,,0.445365,,DOWN
,,,0.040891,,,0.409891,,DOWN
,,0.12766,0.040891,,,,,DOWN
0.45206,,0.148936,,,,0.341792,,DOWN
,,0.170213,,,,,0.767544,DOWN
0.45206,,,,0.268968,,,,DOWN
,5.0,,,,,,0.731579,DOWN
,,,,,,,0.660526,DOWN
,5.0,0.255319,,0.456561,0.002381,,,DOWN
,,0.276596,,0.582862,,0.501036,,UP
,,,,,,,,UP
,5.0,0.319149,0.06635,0.697858,,0.639565,,UP
0.45206,,0.340426,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.232018,DOWN
,,0.404255,,,,,0.25614,DOWN
,,0.425532,,,,,0.273684,DOWN
0.45206,,,,,,,,UP
,,,,,,,,DOWN
,,,,,0.002391,,0.375,DOWN
,,,,,,,,DOWN
,,,,0.547456,0.002246,0.548421,0.408772,DOWN
,,,,0.539125,,,0.354825,DOWN
,5.0,,,0.526927,0.002256,,,DOWN
0.45206,,,,0.513389,,,,DOWN
,,,,,,,,DOWN
,,0.638298,0.033085,,,,,DOWN
,,,,,,0.555153,,DOWN
0.45206,,,,,0.002212,,0.422807,DOWN
,,0.702128,,,,0.570171,,DOWN
,,,,,,,,DOWN
,5.0,,,,,,0.261404,DOWN
,5.0,,,,0.002665,,,DOWN
,,,,,,,,UP
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,5.0,,,,0.002401,,,DOWN
,,,,,,,,DOWN
,,,,,0.003054,,,UP
,,0.957447,0.033355,,0.002241,,,DOWN
0.45206,5.0,0.978723,,,,,,UP
,,,,0.578846,0.005029,,,UP
,,,,,,0.469187,0.472807,DOWN
,,,,0.540762,0.002765,,,DOWN
,,0.042553,,,,0.487571,0.399561,UP
0.452104,6.0,,,,0.002613,,0.574123,DOWN
,,,,,,,,DOWN
,6.0,,,0.345433,,,,DOWN
,,0.12766,,,,,,DOWN
0.452104,,,,0.27224,,,,DOWN
,,,,,,0.285603,,DOWN
0.452104,6.0,,,,,,,DOWN
,,,,,,,,DOWN
0.452104,,,,0.326391,,,,DOWN
,,0.255319,0.034616,,,,,DOWN
0.452104,6.0,,,,,,0.370175,DOWN
,,0.297872,,,,,,DOWN
,,,,,0.002605,,,DOWN
,,0.340426,,,,0.636717,,DOWN
,,,,,0.002333,,0.29693,DOWN
,,,,0.723148,,,0.328509,UP
,,0.404255,,0.717941,,,,UP
,,,,,,0.609529,,UP
,,,,0.648319,,0.594511,,UP
,,,,,,,,DOWN
,,,0.033325,,,0.56318,,DOWN
,,0.510638,,0.570366,,,,UP
,,,,,,,,DOWN
0.452104,6.0,,0.035187,,,,,DOWN
,,,,,,0.529518,,DOWN
,,,,,,0.511393,0.326316,DOWN
,,,,0.484826,0.002264,,,DOWN
,,,0.033115,,,0.48058,,DOWN
0.452104,,,,0.479619,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.033626,,,,0.364912,DOWN
,,,,,,,,DOWN
,,,,0.705445,,,,DOWN
,,,,0.682832,,0.592698,,DOWN
,,,,,,0.558519,,DOWN
,,,,,,0.521491,,DOWN
,,,0.047376,,,,,UP
,,,,,,,,DOWN
,6.0,0.893617,,0.530646,,,,DOWN
,6.0,,,,,,,DOWN
,,,,0.549985,,,,UP
,,,,,0.002586,0.390212,,DOWN
,6.0,,0.099676,,0.006915,,0.299561,UP
,,1.0,0.07875,,,,,UP
,7.0,,,,,,,UP
,7.0,,,,0.002534,,0.351754,DOWN
,,,,,0.002723,0.446142,,DOWN
,,,,,,,,DOWN
,,0.085106,0.033265,0.376227,0.002322,,,DOWN
,,,,0.31925,,,,DOWN
0.452148,7.0,0.12766,,0.266439,,,,DOWN
0.452148,,,,,,,0.593421,DOWN
,7.0,0.170213,,,0.001843,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.001978,,,DOWN
0.452148,,0.255319,,,,,,DOWN
,,,,,,,,DOWN
0.452148,,0.297872,0.033205,0.325498,0.002285,0.220352,,DOWN
,,,0.032665,,,,,DOWN
,7.0,,,,,,0.407456,DOWN
,7.0,,,,,,,DOWN
0.452148,7.0,,,,,,,DOWN
,7.0,,0.033265,,,0.371051,,DOWN
,,,,,,0.365355,,UP
0.452148,,0.446809,,,,,,UP
,,,,,0.002416,,,DOWN
,7.0,,,0.504165,,,,DOWN
,7.0,,,,,,,DOWN
,,,,,0.002283,0.298032,0.457456,DOWN
,,,,,,,,DOWN
0.452148,,,,,,,,DOWN
,,,,,,0.276541,,DOWN
,,,,,0.002295,,,DOWN
0.452148,,,0.033325,,0.002293,,,DOWN
,,,,,0.002285,,,DOWN
,7.0,0.680851,0.032815,,0.002254,,,DOWN
,7.0,0.702128,0.033686,0.517406,0.002314,,,DOWN
0.452148,7.0,,,,,,,UP
,,,0.033535,,,,,DOWN
,,,0.033265,0.67108,,0.450285,0.366228,DOWN
,7.0,,,,0.004474,0.422061,,UP
,7.0,,,,,,,UP
0.452148,,,,,0.002553,,0.332456,DOWN
,,,,,,,,DOWN
,,,,,,0.316157,,DOWN
,,0.893617,,0.487801,0.002351,,,DOWN
,,,,,,,,DOWN
0.452148,,0.93617,,,,0.294407,,DOWN
,,0.957447,0.033355,,0.002302,0.301657,,DOWN
,,,,,,,0.320614,UP
0.452148,,1.0,,,0.002451,,0.351754,DOWN
0.452192,,,0.033115,,,,,DOWN
,,,,0.353317,,,0.410965,DOWN
,1.0,,0.040741,,,0.370016,0.305702,UP
,,0.06383,0.033145,,,,,DOWN
,,,0.033115,0.239512,,0.290782,,DOWN
,,,,,,,,DOWN
,,,,,,0.218799,,DOWN
,,0.148936,0.030083,,,,0.62807,DOWN
,,,,,,,,DOWN
0.452192,,0.191489,,,,,,DOWN
0.452192,,,,,,,,DOWN
0.452192,,,,,,,,DOWN
,,,,,,0.110306,,DOWN
,,0.276596,,,0.002052,,,DOWN
0.452192,,,,,0.002113,,,DOWN
,1.0,,,,0.001749,,,DOWN
,,,0.033025,,,,,DOWN
,,0.361702,,,0.002223,0.178923,,DOWN
0.452192,,,,,,0.211031,,DOWN
,,,,0.536894,,,,DOWN
,,,,,,,,UP
,,,,,,,0.613596,DOWN
,,,,,,,,DOWN
,,,,,,,0.602632,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,0.002239,,,DOWN
0.452192,,,,,,0.236924,0.60614,DOWN
0.452192,,,,,0.002233,0.231745,0.659211,DOWN
,1.0,,,,,,,DOWN
,1.0,,,,,0.222424,,DOWN
0.452192,,,,,,,,DOWN
,,0.680851,,,,,0.65,DOWN
,,,,,0.002223,,,DOWN
0.452192,,,,,,0.31564,0.536842,DOWN
,,,,,0.002378,,,UP
,,,,,0.002316,,0.450877,DOWN
,,,,,,,,UP
,,,0.043773,,,0.401864,,UP
,,,,,,,,UP
,,0.851064,0.033656,,,,,DOWN
,,,,,,,,DOWN
,1.0,,,,,,0.523246,DOWN
0.452192,,,,,,,,DOWN
,,0.93617,,,,,,DOWN
,,0.957447,,,,,,DOWN
,1.0,,,,0.002958,,,UP
,,,0.035517,,,,,UP
0.452237,,,,,,,,UP
,,,,,,0.339202,,DOWN
0.452237,,,,,,,0.326754,UP
,2.0,,,,,0.3739,,UP
,,,0.034796,,,,0.441228,UP
,,,,,,,,DOWN
,,,,,,,0.617544,DOWN
0.452237,2.0,0.148936,,,,,0.740351,DOWN
,2.0,,,,,,,DOWN
0.452237,,0.191489,0.029572,,0.001992,0.205852,,DOWN
,,0.212766,,,0.002185,,0.735965,DOWN
0.452237,,,,,,,0.70307,DOWN
0.452237,,,,,,,,DOWN
,2.0,,,,,,,DOWN
,,0.297872,,,,,0.394298,DOWN
,,,,,,,,UP
,2.0,0.340426,,,,,,UP
,2.0,,,,,,,UP
,,,,,,0.595287,,UP
0.452237,,,,,,0.59477,,UP
,,,,,0.002329,,,DOWN
0.452237,,,,,0.002262,,,DOWN
,,,,0.602499,,,0.504386,DOWN
,,,,,,,,DOWN
,,,,0.567688,,,,DOWN
0.452237,,,,,0.002252,,,DOWN
,,,0.033325,,,,0.522368,DOWN
0.452237,,,,,0.002248,0.562921,,DOWN
,,,0.033265,,,,,DOWN
0.452237,2.0,,0.033205,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,2.0,,,,,,,DOWN
0.452237,,,,0.566498,,,0.597807,DOWN
,2.0,,,,,,,DOWN
,,,,,,,,UP
0.452237,,,,,,,,UP
,,,,,,,,UP
0.452237,,,0.051579,,,,,UP
,,,0.035817,,,,,UP
,,,0.035007,,,,,UP
0.452237,,,0.034256,,,,,DOWN
,2.0,,,,,,0.688158,DOWN
,2.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,0.033325,,,,,DOWN
,2.0,,,,,,,UP
,2.0,,,,,0.493527,,DOWN
,,,,,,,,UP
0.452281,,,,,,0.461678,,UP
,,,0.043503,,,,,UP
,,,,0.480958,,0.484723,,UP
,,,,,,,,DOWN
,,,,0.368045,,,,DOWN
,,,,,,,0.705702,DOWN
0.452281,,,,,0.002198,,,DOWN
,,,,0.256323,,,,DOWN
,,,,,,,0.813158,DOWN
,,,,,,0.294407,0.789912,DOWN
,,,,,,,,DOWN
,3.0,0.255319,0.031434,,,,,DOWN
,,,0.032124,,0.002156,,,DOWN
0.452281,3.0,,0.031374,,,0.523045,,DOWN
,,0.319149,,0.695329,,,,DOWN
,,,,,,,,DOWN
,,,0.033025,0.694585,0.002185,,0.535088,DOWN
,,,,,0.002225,,0.503947,DOWN
,3.0,,,,,,,DOWN
,,,0.040231,,,,,UP
,,0.446809,,,,,,UP
0.452281,,,,,0.002246,0.627395,,DOWN
0.452281,,,0.033025,0.616334,0.002233,,,DOWN
,,0.510638,0.033025,,,0.604609,0.560526,DOWN
0.452281,,,,,0.002221,,,DOWN
,,,,,,,,DOWN
,,,,,0.002225,,0.508772,DOWN
,,,,,,,,DOWN
0.452281,,,,,,,0.548684,DOWN
,,,,,0.002202,0.577162,,DOWN
,,,,,0.002198,,,DOWN
,,0.680851,,,,,0.599123,DOWN
0.452281,,,0.033596,,0.002239,,,DOWN
,,,,,0.002372,,,UP
,,,,0.819399,,0.684619,,UP
,3.0,,,,,,0.546053,UP
,,,0.041762,,,0.66261,,UP
,,,,0.801547,,0.619368,,UP
,,,,0.768224,,0.603832,0.606579,UP
,,,,,,,0.652193,UP
,3.0,,,,,,0.680263,UP
,3.0,0.893617,,,0.00221,0.511652,0.729386,DOWN
,,0.914894,,,0.002208,,0.767105,DOWN
0.452281,,,,,,,,UP
,,,,,,,0.795614,UP
,,,,,,,,UP
,,,,,,,,UP
0.452325,,,,0.573936,0.00257,0.5,,UP
,,0.021277,,,,0.474366,0.662281,UP
0.452325,4.0,,,,0.004113,,,UP
,,,,,,0.505697,,UP
,,0.085106,,0.43008,,,,UP
,4.0,,,,,,,DOWN
,,,0.033085,,,,,DOWN
,,,,,0.002229,,0.717544,DOWN
,,,,,0.002204,,,DOWN
,,,,0.270158,,,,DOWN
,,0.212766,,,0.002162,,,DOWN
,,,,,0.002219,0.347747,,DOWN
,,,,0.471883,0.002374,0.426981,,DOWN
,,,0.043743,,0.002948,0.511652,0.507895,UP
,4.0,0.297872,,,,,,UP
,,,,,0.002862,,,UP
,,,,0.718387,,0.698343,,UP
,,,,,,0.702227,,DOWN
,,,,,0.00274,,,UP
,,0.404255,,,,,,UP
,,,,,0.002582,,,UP
,4.0,,,,0.002686,,,UP
,,0.468085,,,,,,DOWN
0.452325,,,,,,,0.492544,DOWN
,4.0,,0.033025,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.454386,DOWN
0.452325,4.0,0.574468,,0.546415,,,,DOWN
,,,,,0.002223,0.642413,,DOWN
,,,,,,,,DOWN
,,,,,0.002216,0.618332,,DOWN
,,0.659574,,,,0.615225,,DOWN
,,,,,,0.611082,,DOWN
,4.0,0.702128,,,,,,DOWN
,,,,,,,0.492982,DOWN
,,0.744681,,,,,,UP
,,,0.04011,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,,,,,,,,UP
,4.0,,,,0.002522,,,DOWN
,,,,,,,,DOWN
,,0.893617,,,,,,DOWN
,,,0.033025,0.60235,,,0.634649,DOWN
,,,,,,,,UP
,,0.957447,0.042302,0.623326,,,,UP
0.452325,,,,0.608896,0.002742,,,UP
,,1.0,,,,,,UP
,,,,,0.002457,0.471258,,DOWN
0.452369,,,,,0.002862,,,UP
,,,0.071094,,,0.498446,,UP
,,0.06383,,,,,0.475877,UP
0.452369,,,,,0.00372,0.43449,,UP
,,,0.03984,,0.002715,,,UP
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,0.738158,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.452369,5.0,,,,,,0.688596,DOWN
,5.0,,,,,0.373382,,UP
,5.0,0.276596,,0.598929,,,,UP
,,,0.050829,,0.003492,,,UP
0.452369,,0.319149,0.100006,,0.006851,0.593216,,UP
0.452369,,,,,,,,UP
,,,,,,,,UP
0.452369,,,,0.741148,,0.645262,,UP
0.452369,,,,,,,,UP
,,,0.084724,,,,,UP
,,0.446809,,,,,,UP
,,,,,0.004287,,,UP
,,0.489362,,,0.003166,0.595287,,DOWN
0.452369,5.0,,,,,0.575091,,DOWN
,,,0.037498,,0.002594,,0.201316,DOWN
0.452369,,,,,,,,DOWN
,,0.574468,,,,,,DOWN
,5.0,,,,,,,DOWN
0.452369,,,,,,0.581564,,DOWN
,5.0,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.555412,,DOWN
,5.0,,,,,,,DOWN
,,,,0.675394,,0.605904,,DOWN
,,,,,0.006934,,,UP
,,,,,,,,UP
0.452369,,,0.076948,,,,,UP
,,,,0.792324,0.005305,,,UP
0.452369,,,,,,,,UP
,,0.851064,,,,,,UP
,5.0,,,0.713924,0.003178,,,DOWN
0.452369,,,,0.661113,0.002995,,,DOWN
,,,,,,,0.505263,DOWN
,,,,,,0.460383,,DOWN
,,,,0.632699,0.002563,,,DOWN
0.452369,,,0.046205,,,,,DOWN
,,1.0,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
,,,,,,0.515277,0.455702,DOWN
,,,0.046055,,,,0.515789,DOWN
,,,0.042362,,,,,DOWN
,6.0,,,0.373103,0.002522,,,DOWN
,6.0,,,0.318209,,,,DOWN
,,,,0.286373,,0.324184,0.811842,DOWN
,,0.170213,,,,,,DOWN
0.455467,,,,,0.001973,0.284827,,DOWN
0.455467,,,,,,0.288711,0.739912,DOWN
,,,,,,,0.728947,DOWN
,6.0,,0.035457,,0.002412,,,DOWN
0.455467,,,,,,,,DOWN
,,,,,0.003519,0.517607,,UP
,,0.319149,,,0.003425,0.592698,,DOWN
,,0.340426,0.038489,,0.00259,,,DOWN
,,,,,0.002518,,,DOWN
,,0.382979,,,,,,UP
,,,,0.719131,,,,UP
0.455467,,,,,,,0.371491,UP
0.455467,,,,,,0.608752,,UP
0.455467,,,,,,,,DOWN
,,,,0.606813,,,0.428947,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.455467,6.0,,0.037589,,,,,DOWN
,,,,,,0.57768,0.409211,DOWN
,,0.595745,,,0.002459,,0.438596,DOWN
,,,,,,0.554117,0.460526,DOWN
,6.0,,,,,,,DOWN
0.455467,,,,,,,,DOWN
,6.0,0.680851,,,0.002437,,,DOWN
,,0.702128,,,,0.529001,,DOWN
,,,,,0.002495,,,DOWN
,,,,0.750967,,,,DOWN
,,0.765957,,0.779381,,,,DOWN
,,,,,,,,DOWN
,,,,,,,,UP
0.455467,,,,,,,,UP
,,0.851064,,,,,0.566228,DOWN
,,,,,,,0.552632,UP
,,,,,,,,DOWN
,,0.914894,,0.588962,,,,DOWN
,,,,,,0.416106,,DOWN
,,,,,0.003945,,,UP
0.455467,,0.978723,0.083433,,,,0.470614,UP
,,1.0,,,,,0.541228,UP
,,,,,,,,DOWN
0.455511,,,,,0.004119,,,UP
0.455511,,,,,,,0.421491,UP
,,,,,0.003542,,,UP
,,,,,,,,UP
,,,,,,,,DOWN
0.455511,,,,,,,,DOWN
,,,0.029332,0.265397,0.002002,,,DOWN
,,,0.032905,,,,0.78114,DOWN
0.455511,7.0,0.191489,,,,,,DOWN
,,,0.030143,0.223892,0.002032,,0.784649,DOWN
,,,,,,,,DOWN
,,0.255319,,0.275216,,,,DOWN
,,,0.033626,0.322077,,,,DOWN
,,0.297872,,,0.000976,0.251942,,DOWN
,,,,0.493008,0.002036,,,DOWN
,7.0,,0.042963,,0.002029,0.344122,,DOWN
,,,,,0.001986,,,DOWN
,,,,,,,0.670175,DOWN
0.455511,,,0.034346,0.659774,,,,DOWN
,,,,0.626004,,,0.703947,DOWN
0.455511,,,,,,,,DOWN
,,,,0.545968,0.002333,,,DOWN
,7.0,,,,0.002522,,,DOWN
,,,0.033025,,,,,DOWN
0.455511,,,,,,,0.767105,DOWN
,,,,,,,,DOWN
0.455511,,,,,,,0.741667,DOWN
,,,,,,0.33972,,DOWN
