word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
,,,0.0,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0
,,0.85,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,,,0.85,,,,,,0.0,,,,,,,,0
,,,,,,,,,,,,,,0.0,,1.78,0.0,,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,1.78,,,,0.0,,,3.57,,,,0.0,,,,,,,1.72,11.0,,0
0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,64.0,0
,,0.0,,,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,,0.0,0.0,,2.86,,,,,,,,0.0,0.0,,,,,,,,,,,,,2.217,,,0
,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.0,,0.0,,,,,,,,4.16,,4.16,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,0
,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,57.0,0
,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.337,,,,,,7.0,,0
,0.0,,,,,,,,0.0,0.0,,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,0
,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,7.0,,0
,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,,0.0,0.0,,,,,9.0,0
0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.55,,,,0.0,,,,0.0,,,,,,0.0,,,,0.55,,,0.0,0.0,,0.0,0.104,,,,,,,,0
,,,0.0,,,,,,0.29,,0.0,0.0,,,,,,0.58,,,,,0.0,,,,,,,,,,,1.17,,,,,0.58,,0.87,,,,,,0.0,0.091,,,,,,,,,0
,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,8.0,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,,0
,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,43.0,0
,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,4.0,,0
,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.33,0.0,,,,,,,,0.33,,,,,,,,,,,,,,,,,,0.0,,,,,0
0.0,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,0
,,,,,,,,,,,,0.0,,,,,0.0,0.49,,,,,0.0,1.72,1.23,,,,,0.24,,,,,,,,,,0.0,,0.24,,,,,,,,,,0.117,,,13.0,,0
,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.73,,,,,,0.73,0.0,,,,,,,,,,,0.0,0.0,,,,,0
,,,,,0.0,,,,,0.0,,,0.0,,,0.0,0.15,,,,,,0.0,,,,,,,,,,,,0.15,0.31,,,,,,0.31,,,,0.0,,,0.235,0.052,0.0,,,,,,0
,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,3.03,,,,,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,12.0,42.0,0
,,,0.0,,0.0,,,1.11,,0.0,0.37,,,0.0,,,,,0.0,,0.0,,,,0.74,0.12,,,,0.0,,,,0.0,,,0.0,,,,,,,0.0,,,,,0.17,0.034,0.0,,,,,,0
,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,0
,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0
,0.0,,,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,,,1.27,,,0.63,0.63,,0.63,,,,,0.95,,,,0.0,,,0.0,0.95,,,,,0.534,,,,,,,261.0,0
0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.81,,,0.32,,,,,,,,0.0,,,,,,0.48,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,0.11,,,,0.0,,,,,,,,,,0.03,,,,0.62,,,,,,,,,,,,,,,,0.0,,,,,0
,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0
,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,0.17,,,,,,,,,,,,,,2.35,,,0
,,,,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,1.3,,,,,0.0,,0.0,,,,0.93,,,,1.3,,,,0.0,,,0.0,,,,0.0,,,,,479.0,0
0.0,,,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,4.0,,0
,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,1.666,7.0,,0
,,0.09,,,,,,,,,0.46,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,0.28,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,,,,0
0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,,0.0,,,,,0.0,,,,1.23,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0
,,,,,,0.0,,0.0,,,,,,0.0,,,,,,0.57,,,,0.57,,,,,,0.0,,,0.0,,,,,,0.0,,,0.0,1.73,,0.0,0.0,,,,,,,0.0,,,25.0,0
,,,0.0,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0
0.0,4.16,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,6.0,,0
0.0,,,,,,,,0.0,,,2.22,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.74,,,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,0
0.0,,,,0.0,,0.0,0.0,0.48,,,,0.0,,,,,,,,2.88,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,1.884,,,0
,0.0,,0.0,,,0.0,,,0.0,,,,,,,,0.0,,,2.88,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,9.0,,0
,,,,,,,,0.0,1.78,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,35.0,63.0,0
,,0.0,0.0,,,,0.0,0.0,,,,,,,0.0,,,5.55,,,,,,,,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0
,,,0.0,,,,,,0.63,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.049,,,,,100.0,,0
0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,55.0,0
,,,,0.37,0.0,,,,,,,,0.0,,,,,,,,,0.12,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,0
0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,1.22,0.61,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.143,,,,,,,,0
,,,,,,0.0,,0.0,0.0,,,,,,,,0.0,2.59,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,0.0,1.29,,,,,,,,,,,,13.0,0
,,,,,,,,,,,,,0.0,,,,,,0.0,,0.0,,,4.98,,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0
,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,2.36,,,0
,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.105,,,,0.105,,,,0
,,,,,0.04,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.04,0.0,,,0.0,,,,,,,,,,,0
,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0
,,,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,0.82,0.0,0.0,0.0,,,,,,,,,,,,,,,,,68.0,0
,,,0.0,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,0.0,,,0.18,0.0,0.0,,,,,,0.18,,,,,,,,,0.0,,,,0
,,,,,,,,,,,,,0.0,,,0.0,,0.57,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,2.31,,,,,,,,,,,,,,0
,0.0,,,,,,0.0,,0.0,0.0,,,,,,,,1.51,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.37,,,,0.0,,0.0,0.193,,,1.181,,,0
,0.0,0.1,,0.1,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.2,,,,,,,0.0,,,,,,,,,,,,,,,,,0.012,,,,0
,,,,1.38,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,0.238,,0.0,0.0,0.0,,,,0
,0.0,,0.0,0.0,0.0,,,,,,,,,,,,0.0,2.3,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,0
,,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.087,,0.0,,,4.23,24.0,,0
,,,,,,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.191,,,,0.095,,11.0,,0
,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,9.09,,2.27,,,,2.27,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,3.157,,,0
,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,0
,,0.12,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0
,0.0,,,,,,,0.82,,,,,,0.0,,,,,0.0,,,0.0,,,,0.08,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,628.0,0
,0.0,,,,,,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.202,,,,,,,,0
,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,,0.82,0.0,0.0,0.0,,,,0.06,,,0.0,0.06,,0.0,,,,,,,0.017,,,,,0
,0.0,,,,,,,,,0.0,0.49,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,0.0,,0.588,0.168,,0.0,0.0,,,,0
,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,0.0,,,3.48,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,0.0,0.336,,0.168,,0.0,,,,331.0,0
0.0,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0
,,,0.0,,,,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,,0.31,,,,,0.051,0.0,,0.0,,,,0
,,,0.0,,,,,,,,1.11,,,,,,,,,,,,,1.11,1.11,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,0.183,,,,,,,,0
,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,0
,0.0,,,,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,0
,0.0,,,,,,0.0,,2.38,,,,0.0,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,,,2.125,,,0
0.0,,,,,,,0.0,,0.0,,1.47,,0.0,,0.0,0.0,,,,0.73,,,,,,,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,1.47,,,0.0,,,,,,,,,1.827,,,0
,,,,,,,,,,,0.87,,,,,,0.0,,,,0.0,,,3.05,,,,0.0,0.0,,,0.61,,,,,,0.0,,,,0.0,,,,,,,,,,0.022,,2.432,,,0
,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,2.25,8.0,,0
,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,1.75,,1.75,,,0.87,,,,,,0.87,,,,,,0.0,,,0.87,,,,,,,,,,,,,0
,,0.15,0.0,,0.03,0.0,,0.03,0.11,,,0.11,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.01,0.03,,,,,,,0.19,,,0.005,,,,,0
0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,3.0,0
,,,,,,,0.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,0.194,,,,1.909,,,0
,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,0.0,,1.47,0.0,,,,,,,,0.0,0.0,,0.0,,,2.94,,0.0,,,,,0.0,,,,,,,,,0
0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,0
0.0,,,0.0,0.0,,,,,,0.0,2.63,,,,,,,5.26,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,0.0,,1.31,,,0.0,,0.0,,,0.242,,,,0.0,1.266,,,0
0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.72,,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,3.475,,,0
,,,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.44,2.64,,,,,0.44,,0.44,,,,,0.0,,0.88,0.0,,,0.0,,0.0,,,,0.0,,1.955,,133.0,0
0.0,,0.0,,1.75,0.0,,,,,,5.26,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,1.42,0.0,,,,,,,,,,,,1.766,,,0
,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,2.0,,,0
,,,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,,0
,,,,,,,,,,,,0.0,,,,0.0,,1.8,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,0.0,0.0,,,,,31.0,0
,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,,,1.38,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.355,0.0,,,,,0
,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,0.96,0.96,,0.0,,0.0,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0
0.0,,,,,0.11,,,,,0.11,,,,,,,,,,,,,,0.11,,0.0,0.0,,,0.0,,,,,,,0.0,,,,0.0,,,0.66,0.0,,,,,,,,,,,395.0,0
,,,,,,0.0,,,,,,,,,0.0,0.0,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0
,0.0,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,0.0,,,,,,,,,0
,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0
,0.0,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,0.0,,,0.787,,,,,,0
,0.0,1.81,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,0.0,,0.0,,,,0
,,,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,4.16,0.0,,,0.0,0.0,,,,4.16,,,,,,,,0.689,,,0.0,,,,13.0,0
,,0.0,,,0.0,,,,,0.0,,,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,0.0,,,5.0,,0
0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.77,,,,,,,,,,,0.0,,,,,0.0,,,0.77,0.0,,,,,,,,,,,0
,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0
,,0.29,0.0,,0.0,,,,,,,0.0,0.0,,,,,,,2.64,,,0.0,0.29,0.29,,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,,0
,,0.0,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0
,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,25.0,0
,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,0.61,,,,,,,,,,,,,,,,0.0,0.0,,1.24,,,0
,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,0.0,,0.53,,,,,,,,0.0,2.4,0.0,,,,,,,0.0,,11.0,,0
0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,,,0.45,,,,,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,,,1.567,6.0,,0
,,,,,,,,0.0,,,0.0,,,,,,0.0,,0.0,,,,,3.29,2.19,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0
,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0
,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,3.41,,0.48,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,16.0,,0
,,,,0.17,0.0,,,,0.0,,0.43,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,,,2.45,,566.0,0
,,,,,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,2.25,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,,,0.369,,0.0,,,,,,0
0.0,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,2.56,,,,,,,,,0.0,,,,0
,0.0,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,,,0.0,,,,0.0,,0.0,,,2.02,,,,,0.0,,,,,2.31,,,0
,,,,,,,,,,,,0.0,,,,,,4.25,,,,,0.0,0.0,,,0.0,,,,,1.06,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0
,0.0,,,0.54,0.0,,,,,,,,,,,,,,,,0.0,,,1.09,0.54,0.0,,,,0.0,,0.0,,0.54,,,,,,,,,,,,,,0.0,0.09,,,,0.0,,,,0
,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,53.0,0
,0.0,,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,0.0,,0.0,,,,,0.0,2.9,18.0,29.0,0
,,,0.0,,,,,,,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,0.181,0.09,,,,,,,0
0.0,,,,,,0.0,,0.0,2.12,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,0
,,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,0.0,,3.77,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,0.0,,,,0
,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,3.24,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,0.0,0.114,,,1.8,,,0
,,0.0,,,0.39,,0.0,,0.0,,,,,,,0.0,,,0.0,0.39,,0.0,,,,,0.39,,,,0.39,0.39,,0.39,,0.78,,,,,,,,0.78,,,0.0,,,,,,,,,,0
,,,,,0.1,,,,,,,0.0,,0.05,,0.1,,,,,,0.21,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,,,,0
0.06,,0.0,0.0,,0.12,,,,,,,,,,,,,,0.06,,0.0,,,,,0.06,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,0.018,,0.055,,,,897.0,0
,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,1.94,,,,0.0,,,,,,,,,,,0.141,,,0.0,0.0,,15.0,,0
0.0,,,,,,,,,,,,,,0.0,,,0.0,0.85,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,89.0,0
0.0,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,1.888,,17.0,0
,,,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,0.0,,,0.0,,,,0
,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,0.0,,0.0,,,,,,,,26.0,0
,0.0,,,1.92,,,,,,,2.88,0.0,,,,0.0,,0.0,0.0,,,,,,,0.0,,,,1.92,,,,,,0.96,,,,,,,,,,,,,,,,,0.161,,,,0
0.0,,0.0,,,,,0.0,,,,,,,,,0.0,0.0,0.45,,,,,,,,1.35,1.35,,0.45,0.45,,,,,,,,,,,,0.45,,,0.0,,,0.0,,,0.0,,,,12.0,,0
0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,0.36,,,,0.36,1.28,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,270.0,0
,0.0,,,1.03,,,,,,,0.0,,,,,,0.0,,,1.03,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.37,,,,,41.0,0
,0.0,0.0,,,,0.0,,,,,,,,,,,,0.72,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,0
,,0.0,,0.82,,,,,,,0.0,,,,,,,0.82,0.0,,,,,,,,,0.82,0.82,0.82,,,0.82,0.82,,0.0,,,,,,0.0,0.0,,,,,,0.361,,,,,,34.0,126.0,0
,,,0.0,,,,,,,,,0.34,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,2.35,,,0
,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,1.78,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,12.0,,0
,,0.0,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,1.78,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,0
,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,3.472,,,0
,,,,,,,,,,,,,,,,,0.0,,,,,,,5.34,,,,,,0.76,,,,,0.76,,,,,0.0,,,,0.76,,0.0,0.0,,,0.0,0.0,,,4.242,,,0
