date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.469227,,0.93617,0.037108,0.431717,,,,DOWN
,,,0.038639,,,0.242879,0.692982,DOWN
,,0.978723,0.045184,,,,,UP
,4.0,,,,0.002916,0.343086,0.570614,DOWN
0.469271,5.0,0.0,,0.365665,0.0023,,0.573684,DOWN
,5.0,,0.030083,0.314341,,,,DOWN
0.469271,,,,0.256769,,0.359399,0.479386,DOWN
,5.0,,0.033055,,0.002196,,0.542544,DOWN
0.469271,5.0,,,,,,,DOWN
0.469271,,0.106383,,0.138947,,0.240031,0.58114,DOWN
,5.0,0.12766,0.027951,,0.001853,0.201968,0.571053,DOWN
,,0.148936,,,,,,DOWN
,5.0,0.170213,,,0.00237,,,DOWN
,,,0.03918,,0.002582,,,DOWN
,,,,0.291431,0.00264,,,DOWN
,,,,0.368789,0.00306,0.360953,,UP
0.469271,,,0.046595,,0.003087,,,UP
,,0.276596,0.051369,,,,0.334211,UP
,5.0,,,0.470544,0.00322,,,UP
0.469271,5.0,,,,0.003234,0.478767,,UP
0.469271,,0.340426,,,,,,UP
0.469271,,0.361702,,0.563969,,,0.483772,UP
,,0.382979,0.057013,,,,,UP
,,0.404255,,0.554299,0.003722,,,UP
,5.0,0.425532,,,,,,UP
,,0.446809,0.057524,,0.003749,,,UP
,5.0,,0.057824,0.558465,,,,UP
,5.0,,,,,0.495598,,UP
,,,,,,0.510616,0.441228,UP
0.469271,,,,0.56263,,,,UP
,5.0,,,,0.003774,,0.447368,UP
,5.0,,,,,,0.471491,UP
,5.0,,,0.580184,0.003839,,0.500439,UP
,5.0,0.617021,,,,,,UP
0.469271,5.0,0.638298,,,0.003922,,,UP
,5.0,,,0.587771,0.004285,0.514241,,UP
,,0.680851,,,,,0.397368,UP
,,,0.057133,,0.003747,0.496634,,UP
0.469271,,0.723404,0.049267,,,,,UP
,,0.744681,,0.508777,,0.418954,,UP
0.469271,5.0,,,0.487801,,,,UP
,,0.787234,,,0.003103,0.390212,,UP
0.469271,5.0,0.808511,0.047946,,0.003191,,0.392544,UP
,,0.829787,,0.487057,0.003166,0.408079,,UP
,5.0,,0.045004,,,,0.414912,DOWN
0.469271,,0.87234,,,0.002696,0.350854,,DOWN
,,,,0.431122,0.003041,,0.565789,DOWN
,5.0,0.914894,,0.439899,,0.279648,0.564912,DOWN
0.469271,5.0,0.93617,0.046325,,,,,DOWN
,5.0,,,,0.002981,,,DOWN
0.469271,5.0,0.978723,,,0.003174,,0.499123,UP
0.469271,,1.0,,,,,,DOWN
0.469316,,0.0,0.041492,,,,,DOWN
,,,0.030323,,0.002015,,0.532895,DOWN
,6.0,,0.028642,0.245611,0.001903,,0.487281,DOWN
,,,,,0.001863,0.33739,0.517982,DOWN
,6.0,0.085106,0.027921,,0.001853,,0.571491,DOWN
,,0.106383,,,,,,DOWN
0.469316,,,0.027381,,,0.220611,0.584211,DOWN
0.469316,6.0,,0.027981,,,0.211807,0.562281,DOWN
0.469316,6.0,,0.033505,,,0.219575,,DOWN
,,,,,,,,DOWN
0.469316,,,,,0.002592,,0.522368,DOWN
,,0.234043,0.046475,0.375037,0.003047,,,DOWN
,,,,,0.003093,,0.357895,DOWN
,,0.276596,0.054702,,0.003602,,,UP
,6.0,,,,,,,UP
,,,,0.504612,,,,UP
0.469316,6.0,0.340426,,,,,0.444737,UP
0.469316,6.0,,,,,,,UP
,,0.382979,,,,0.548162,,UP
0.469316,6.0,,0.058364,,0.003824,,0.450439,UP
0.469316,,,,0.567837,0.00419,0.541429,0.461404,UP
,,0.446809,0.061156,,,,,UP
,,,,,0.003866,0.515277,0.460965,UP
0.469316,6.0,,,0.584945,,,,UP
0.469316,,,,,0.004337,,,UP
,6.0,,,,,0.502071,0.486404,UP
,,,,0.607706,,0.498964,0.458333,UP
,6.0,,,,0.003733,0.489384,0.437719,UP
,,,,,,,0.473684,UP
0.469316,6.0,0.617021,,0.612318,,,0.503509,UP
0.469316,,,,0.617673,0.006292,,0.567982,UP
0.469316,,0.659574,0.076678,,,,0.526316,UP
,,,0.055332,,0.003631,,,UP
0.469316,6.0,,,,0.00354,0.465562,,UP
,6.0,,0.049628,0.514579,,,0.405702,DOWN
,,0.744681,,,,,,DOWN
,,0.765957,,,0.002954,,,DOWN
,,,,0.469801,,,,DOWN
0.469316,,,,0.471288,0.002914,,,DOWN
,,,,0.454329,,,,DOWN
0.469316,6.0,0.851064,0.03972,0.416096,,,,DOWN
0.469316,6.0,0.87234,0.031434,,0.002106,0.332729,,DOWN
,,,,,0.002835,,0.604825,DOWN
,,,,,,,0.647368,DOWN
0.469316,,0.93617,,0.436924,0.002721,0.246763,,DOWN
0.469316,,0.957447,0.036027,0.427998,0.002381,0.244433,,DOWN
,,0.978723,,,,,0.485526,DOWN
,6.0,1.0,0.042512,0.379054,,,0.52193,DOWN
0.46936,,,,,,,,DOWN
0.46936,,0.021277,0.028522,0.275662,,,,DOWN
,,,0.028251,,,,0.452193,DOWN
,7.0,,,,0.002027,0.313827,,DOWN
,,0.085106,,0.147129,0.00193,0.27188,,DOWN
0.46936,,0.106383,0.027021,,0.001803,,0.547807,DOWN
0.46936,,,0.02675,0.107855,,0.192646,,DOWN
0.46936,,0.148936,0.02603,,0.00173,,0.626754,DOWN
,,,0.02678,,,,,DOWN
,,0.191489,0.028071,,0.001857,,0.614912,DOWN
0.46936,,,,,,0.197307,,DOWN
0.46936,,0.234043,0.028492,0.180303,,0.209995,,DOWN
,,0.255319,0.031554,,,0.256862,,DOWN
0.46936,7.0,,,,,,0.534211,DOWN
0.46936,7.0,0.297872,0.033415,0.335912,,,,DOWN
,,0.319149,0.038279,0.376227,0.002547,,,DOWN
,,,0.05227,,,,,UP
0.46936,,,,,0.003494,0.337649,0.582895,UP
,,,0.051099,,0.003373,0.341274,0.571053,UP
,,,0.048217,0.420411,,0.333506,,UP
,7.0,0.425532,,,,,,UP
,,0.446809,,,0.002825,0.312532,0.614474,DOWN
,,,0.035157,0.390211,,,,DOWN
0.46936,7.0,,,,,,0.602632,DOWN
0.46936,,,,,0.002081,,,DOWN
,7.0,,,,0.002005,0.266183,0.636842,DOWN
,7.0,,,,,,,DOWN
0.46936,7.0,,,0.335763,,0.248835,,DOWN
,,,0.030083,,,,0.644298,DOWN
,,,,,0.00211,,,DOWN
,7.0,0.638298,0.028912,0.335466,0.001919,,0.649561,DOWN
,7.0,,0.029122,,,,,DOWN
,,,0.027981,,0.001863,0.255567,,DOWN
0.46936,,0.702128,,,,,0.590789,DOWN
0.46936,,,0.035637,,,,,DOWN
,,0.744681,,,0.001965,0.268773,,DOWN
,,0.765957,0.028432,0.336209,,0.256344,,DOWN
,,,,0.340524,,,,DOWN
,,,,0.349896,0.001978,0.271362,0.600877,DOWN
,,,,,,0.292853,,UP
0.46936,7.0,0.851064,0.031074,,,0.28405,,DOWN
,7.0,0.87234,0.030293,,,,0.616228,DOWN
,7.0,0.893617,0.032245,,0.002133,,,DOWN
0.46936,7.0,,,,0.001959,,,DOWN
,,,0.030413,,0.002009,0.213361,,DOWN
0.46936,7.0,0.957447,,,0.002094,,,DOWN
,,0.978723,0.03966,,,,0.544737,UP
,7.0,,,,0.001897,,,DOWN
,1.0,0.0,0.028372,,,0.260487,0.59386,DOWN
,,0.021277,,0.179262,,,,DOWN
,,,0.028011,,,,,DOWN
,,,,0.122434,,0.272139,0.464912,DOWN
0.469404,1.0,,,,0.001859,,,DOWN
0.469404,,0.106383,0.025579,0.077804,0.001697,,,DOWN
,1.0,,0.024709,0.066201,0.001645,0.15769,,DOWN
0.469404,1.0,,0.023868,,,,,DOWN
,,,,0.068878,,,0.644737,DOWN
,1.0,,,,0.001543,,,DOWN
,,,,,,,,DOWN
,,,,,,,,DOWN
0.469404,,,0.024499,,0.001616,,,DOWN
0.469404,1.0,,0.025579,0.180006,,,0.712281,DOWN
0.469404,1.0,0.297872,,0.229545,0.001728,,0.785088,DOWN
0.469404,,,0.02654,0.276852,0.001735,,0.808772,DOWN
0.469404,,,0.027861,0.325498,,,0.794737,DOWN
0.469404,,0.361702,,,,0.192128,0.742982,DOWN
,,,,,0.001834,0.205075,,DOWN
0.469404,,,0.027921,,,,0.747368,DOWN
0.469404,,0.425532,0.028402,0.352276,0.001863,,,DOWN
0.469404,,0.446809,,,0.001915,,,UP
,,,,,0.001872,0.204298,,DOWN
,1.0,0.489362,,0.333532,0.001857,,,DOWN
0.469404,,0.510638,,,0.001867,0.190316,,DOWN
,1.0,,0.027951,,0.001828,0.186432,,DOWN
,,0.553191,0.028071,,0.001834,,,DOWN
0.469404,,,,0.312853,,,,DOWN
,1.0,,,,0.002173,,,UP
0.469404,1.0,0.617021,0.030833,,0.002015,0.170378,0.757895,UP
0.469404,1.0,,,,,,,UP
,,,,0.309878,,,,UP
0.469404,,,,,,,,DOWN
,,0.702128,0.036688,,0.002428,,0.582456,UP
0.469404,1.0,,0.034136,,,,,UP
,,0.744681,,0.331895,,,,UP
0.469404,,,0.030083,0.325796,,0.2913,0.564474,UP
,1.0,0.787234,,,,0.291041,,UP
,1.0,,,0.375632,0.00306,0.30347,,UP
,1.0,,,0.376525,0.003187,,,UP
0.469404,,0.851064,0.042422,0.339185,,,,UP
,1.0,0.87234,,0.308688,,0.275246,,UP
,1.0,0.893617,,,,,,UP
,1.0,,0.028972,0.316721,0.001909,0.208182,,DOWN
0.469404,,0.93617,0.036057,,,,,UP
0.469404,1.0,0.957447,,,0.002414,0.203263,,UP
,,0.978723,0.03975,,,,,UP
,,,,,0.001984,,,DOWN
,,,0.027771,0.236239,,0.268773,,DOWN
0.469448,2.0,,,0.207676,,,,DOWN
,,,0.028101,0.173907,0.001884,,,DOWN
0.469448,2.0,,,0.146385,,,,DOWN
,,0.085106,,0.127492,,0.251683,,DOWN
0.469448,2.0,0.106383,0.024859,,0.001668,0.219834,,DOWN
0.469448,,0.12766,,0.111128,0.001674,,0.463596,DOWN
0.469448,,0.148936,0.024979,0.117971,0.001674,,0.484649,DOWN
,,,,,0.001801,0.189798,0.576316,DOWN
,,0.191489,,,0.00241,0.217763,,UP
,,,,,,,0.502632,UP
0.469448,,0.234043,0.049297,,0.00329,,0.4,UP
,,0.255319,,,0.003317,0.478767,0.269298,UP
0.469448,,0.276596,0.05275,0.423088,,,0.229825,UP
,,,0.047166,0.444213,,,,UP
,2.0,0.319149,,0.461172,,0.519679,,UP
0.469448,2.0,0.340426,,,,,,UP
0.469448,2.0,0.361702,0.075567,0.52529,,,,UP
,2.0,,0.072055,,,,,UP
0.469448,,,,,,,,UP
0.469448,2.0,,,,,,0.394298,UP
0.469448,,,,,,,,UP
0.469448,,,0.050228,,0.003376,0.488089,,UP
,2.0,,0.047466,,0.003178,0.488348,,UP
0.469448,2.0,,,,,0.48783,,UP
,2.0,,,,,,,UP
0.469448,,0.553191,,0.502231,,,0.409211,UP
0.469448,,,,,0.003103,,0.417544,UP
,,0.595745,,,,0.475919,,UP
,2.0,0.617021,,,,,,UP
,2.0,,,,,0.470741,,UP
,2.0,,,,0.003039,0.467374,0.486404,UP
,,,,0.471437,,,0.467105,UP
,2.0,,0.044584,,,,0.487281,UP
,,0.723404,0.035907,0.447337,0.002424,,0.458772,DOWN
,,,,0.440643,,,,DOWN
0.469448,2.0,,,,,0.382703,,DOWN
,,,,,0.001919,,0.524561,DOWN
,2.0,,0.029002,,,0.377525,0.492544,DOWN
,,,,,,,,DOWN
0.469448,,,,0.384707,,,0.501316,DOWN
,,,,,,,0.536842,DOWN
,2.0,,0.028552,,0.001907,0.306836,,DOWN
,,,,,,0.270844,,DOWN
,,,,0.413121,,0.249094,0.707895,DOWN
,,0.957447,0.029002,0.420708,,,,DOWN
0.469448,,,,0.418923,,0.337649,,DOWN
,,,,0.396311,0.002248,,0.610088,DOWN
,,0.0,0.028642,0.360458,,0.330399,0.596491,DOWN
,,,0.027351,,,,0.559649,DOWN
0.469493,3.0,,0.028041,,,0.355515,0.452193,DOWN
,,,,0.214073,,,,DOWN
0.469493,3.0,,0.02657,0.166915,,0.288711,,DOWN
,,0.106383,,,,0.245728,,DOWN
0.469493,,,,,,,,DOWN
,3.0,,,,,,,DOWN
,,0.170213,,0.165873,0.001907,,,DOWN
,,,,,,,0.658333,DOWN
,,,0.042843,,0.00284,,,UP
,,,,0.359268,,,0.55614,UP
,,0.255319,,,0.003076,,0.440351,UP
0.469493,,0.276596,,,,,,UP
,3.0,,,,,0.520715,0.399123,UP
,,,0.043293,0.470991,0.002902,,0.419298,UP
,3.0,,,,,,,UP
0.469493,,0.361702,0.047826,,0.003168,0.499741,0.468421,UP
0.469493,3.0,,0.047826,,,,0.475,UP
,,0.404255,,0.512943,,,,UP
0.469493,,0.425532,0.043383,,,0.493009,,UP
,,,,,0.002954,0.490419,,UP
0.469493,,,0.042602,0.501339,,,,UP
,3.0,,0.042272,,0.002825,0.47333,,UP
0.469493,,,,0.505802,0.002838,,,UP
,,0.531915,0.042692,,,,,UP
0.469493,,0.553191,0.047046,0.496281,0.003147,0.477473,,UP
,,,,0.493603,,,,UP
0.469493,,0.595745,,,,,0.444737,UP
,3.0,,,0.50119,,0.46608,,UP
0.469493,,,,0.500298,0.003168,,,UP
,,,0.048127,,0.00322,,,UP
,,0.680851,,,,,,UP
,,,,,0.003236,,0.456579,UP
0.469493,3.0,,,,0.002823,,0.480702,UP
,3.0,,,,0.002127,,,DOWN
0.469493,,,,,0.001986,,0.518421,DOWN
,,,0.029182,,,,0.563596,DOWN
,3.0,,,,,,,DOWN
,,0.829787,0.029362,,0.001971,,,DOWN
,,,0.028972,0.398988,0.001946,,,DOWN
0.469493,3.0,0.87234,,,,,,DOWN
,,,,0.4036,0.00198,,0.670175,DOWN
,,0.914894,0.029332,,,,,DOWN
,,0.93617,0.033716,,0.002227,0.245469,,DOWN
,,,,0.448527,0.002306,,,DOWN
,,0.978723,,0.443767,0.002987,0.334024,0.616228,UP
0.469493,,,,0.418179,0.002682,,,UP
0.469537,,,0.028612,,0.001905,,,DOWN
0.469537,,0.021277,0.027201,,,,0.626754,DOWN
0.469537,,0.042553,,,,,,DOWN
,,,0.028131,,,0.327809,,DOWN
,,,0.027411,0.188634,,,,DOWN
,4.0,0.106383,0.027711,,0.001834,,,DOWN
0.469537,,,0.027381,,0.001809,,0.649123,DOWN
,,,,,0.001818,0.197825,0.680263,DOWN
,,0.170213,,,,,,DOWN
0.469537,4.0,,,,,0.227602,,UP
0.469537,4.0,0.212766,,0.295597,,,,UP
0.469537,4.0,,0.05305,0.381285,0.003471,,0.603947,UP
,,,0.05206,,,0.460901,0.473246,UP
,4.0,,0.053351,,,0.535992,0.389474,UP
0.469537,,0.297872,,,,,0.420175,UP
0.469537,4.0,,,0.480661,0.002973,,0.433333,UP
,,0.340426,,0.522464,0.003182,,,UP
,4.0,,,,0.003122,,0.52807,UP
,,,,,,0.440704,,UP
,4.0,,,,,0.474625,,UP
,,,,0.513835,0.002781,0.473071,,UP
0.469537,,,0.049748,,,0.498187,,UP
0.469537,,,,,,,,UP
,,,,,0.003232,0.487571,,UP
,,0.510638,0.049748,,0.003303,,,UP
,,0.531915,,0.523802,,,0.474123,UP
,4.0,,,0.527373,,0.492491,0.480702,UP
,4.0,0.574468,,,0.00313,0.487053,0.471053,UP
,4.0,,0.046776,0.516959,,0.469446,0.45307,UP
,,0.617021,,,,,,UP
0.469537,4.0,,0.049748,0.536447,,,0.459649,UP
0.469537,4.0,,,0.537191,,,,UP
,4.0,,,0.523207,,,,UP
,4.0,,,,0.003253,,0.475,UP
,4.0,,,0.480512,,0.417141,0.491228,UP
0.469537,,0.744681,,0.457007,0.002505,0.37623,,DOWN
,4.0,0.765957,0.032305,,0.002173,0.337131,,DOWN
0.469537,,0.787234,,0.428146,,0.319782,,DOWN
,,,0.033505,,,0.330917,,DOWN
0.469537,4.0,0.829787,,0.450164,0.002302,0.355515,0.505263,DOWN
,,,,0.414014,0.002011,,0.536842,DOWN
,4.0,,0.028342,0.371467,0.001897,,0.566667,DOWN
0.469537,,0.893617,,0.409104,,0.287675,0.651316,DOWN
0.469537,,0.914894,,0.4277,,0.251683,0.697807,DOWN
,,,,0.44332,0.002624,,,DOWN
,4.0,,,,,,,DOWN
,4.0,0.978723,0.044104,0.431122,0.002912,,,UP
0.469537,,,,0.401369,,,,UP
,,,,0.370872,,0.314345,0.597807,DOWN
,,,,,0.001803,0.289228,,DOWN
,,,,,0.001872,0.339979,,DOWN
,,0.06383,0.028071,,,0.316934,,DOWN
0.469581,,,0.0266,0.175543,0.001776,0.26696,0.530702,DOWN
,,0.106383,,,,0.225531,0.54386,DOWN
,,0.12766,,0.139988,,0.198861,0.580702,DOWN
0.469581,,,0.025369,,0.001685,0.186432,0.609649,DOWN
,,0.170213,,,,,,DOWN
0.469581,5.0,0.191489,0.036057,,,,0.557018,DOWN
,,0.212766,,,,,0.55,UP
0.469581,,,0.046595,0.365516,,0.352926,,UP
0.469581,5.0,,,,,0.464526,0.470175,UP
,,0.276596,,0.435138,0.002921,,0.347368,UP
0.469581,,0.297872,0.044314,,0.002973,,,UP
,5.0,,0.045605,0.484528,,,,UP
,,,0.05308,0.538976,0.003527,,,UP
,,,0.053531,0.561589,,,0.490789,UP
0.469581,,0.382979,0.050168,0.55668,0.003311,0.480321,,UP
0.469581,5.0,,,,0.003155,0.483428,,UP
,,0.425532,0.047616,,,0.485759,,UP
,5.0,,,0.552217,0.003695,0.4855,,UP
0.469581,5.0,0.468085,,,0.003627,0.47566,,UP
0.469581,5.0,0.489362,0.05266,0.543291,0.003479,,0.466228,UP
,5.0,,,,0.003581,,,UP
,5.0,,0.055272,,,,,UP
,5.0,0.553191,,,,,,UP
,,,0.05311,,,0.498705,,UP
0.469581,,,0.053651,,,,,UP
0.469581,,,,0.537935,,,0.383333,UP
0.469581,5.0,0.638298,,0.533026,0.003833,0.494821,0.415789,UP
0.469581,5.0,,,,,,,UP
0.469581,5.0,0.680851,,,,,,UP
0.469581,,0.702128,,0.498066,0.003608,,0.360526,UP
0.469581,,,0.046445,0.473817,,0.441222,0.369298,UP
0.469581,,,0.045965,,0.003105,0.4029,0.406579,UP
0.469581,,,,0.440643,,,,UP
0.469581,,,,,0.003091,0.341015,,UP
,,0.808511,0.045034,,0.003056,0.34697,,UP
0.469581,5.0,0.829787,0.046145,0.448081,0.003122,0.380373,,UP
0.469581,,,0.045845,,0.003105,0.368203,,UP
0.469581,,0.87234,0.044284,0.365814,,,0.399123,UP
,5.0,,0.050528,,0.003411,0.306318,0.572807,UP
,5.0,,,,,,0.531579,UP
,,,0.048967,0.43975,,0.257897,,UP
,,,,,,0.255308,,UP
,,,,,,,0.504386,UP
,,1.0,,0.402112,,,0.51886,UP
,,,,0.367301,,,0.449123,UP
,6.0,,,0.310324,0.002777,0.294148,0.403947,DOWN
,6.0,,,,0.003004,,,DOWN
,,,0.044224,,0.002983,0.321077,,DOWN
,,,,0.181047,0.002324,,,DOWN
,6.0,0.106383,0.02687,,0.001822,,,DOWN
0.469625,,,,,0.001793,,0.532895,DOWN
,,0.148936,,,,0.187985,,DOWN
,,,,0.173758,,0.198084,,DOWN
,6.0,,0.041462,0.214222,,0.221647,,DOWN
,,,0.038759,,,,0.603947,DOWN
0.469625,,0.234043,,,0.003641,0.350337,0.588158,UP
,6.0,0.255319,,,,,,UP
,,,0.084724,,,0.523822,,UP
,6.0,0.297872,,,0.004221,0.484982,0.413158,UP
,6.0,,,,,,,UP
,,0.340426,,,0.004159,0.494821,,UP
0.469625,,,,,0.003895,,0.385088,UP
,,,0.062718,,,0.511393,,UP
,,0.404255,0.072115,,,,,UP
,,0.425532,0.067912,,0.004566,0.532626,,UP
0.469625,,,0.074667,,0.005029,0.539358,,UP
0.469625,,,,0.524844,0.004848,,,UP
0.469625,6.0,,,,,0.532885,,UP
,6.0,,,,,,,UP
,6.0,,0.053441,,,0.540135,,UP
,,,,0.51443,0.003712,,0.229825,UP
,,0.574468,,0.508926,0.004084,0.548421,,UP
,6.0,,,,,,0.214912,UP
,,0.617021,,,,0.532626,0.245175,UP
,,,,0.490181,,,0.240789,UP
0.469625,6.0,0.659574,,,,,,UP
0.469625,,,,,0.003895,0.53651,0.240789,UP
0.469625,,,0.05308,0.455965,0.003614,,,UP
,,,0.045785,,,0.484464,0.182456,DOWN
,,,,,0.002898,,0.233333,DOWN
,,,,0.389319,0.002794,0.397721,0.266228,DOWN
,6.0,,0.040471,0.392145,,,,DOWN
,6.0,,,,,,,DOWN
,,,0.045425,0.404493,0.003118,0.391507,,DOWN
0.469625,6.0,0.851064,,0.374888,,0.36898,0.317544,DOWN
0.469625,,0.87234,,,0.00291,,0.385088,DOWN
0.469625,,0.893617,0.047046,0.386641,0.003195,,0.56886,DOWN
0.469625,,0.914894,,,0.003205,,,DOWN
0.469625,6.0,,,,,,0.631579,DOWN
0.469625,6.0,,0.048787,0.37712,,,0.652193,DOWN
,,,,,,,0.545175,DOWN
,6.0,,0.050709,,0.0034,,,DOWN
,7.0,0.0,,,,,0.528947,DOWN
0.469669,7.0,0.021277,,0.305861,,,0.573684,DOWN
,,,,,0.002322,0.336613,0.492105,DOWN
0.469669,,0.06383,0.037649,,0.002532,,0.550877,DOWN
,7.0,0.085106,0.02588,,0.001739,0.256085,0.633772,DOWN
,,,,,0.001643,,,DOWN
,,,,0.128682,,,,DOWN
0.469669,,,0.025099,0.125707,,0.166753,,DOWN
0.469669,7.0,0.170213,0.02588,,,0.164423,,DOWN
,7.0,0.191489,,,,,0.736842,DOWN
,,,,,,,,DOWN
0.469669,7.0,,0.027981,0.207379,,,,DOWN
,7.0,,0.035667,0.246058,,0.236665,0.665351,DOWN
,7.0,,0.042662,,,,,DOWN
,,,,0.357334,0.002771,,0.610965,DOWN
,7.0,0.319149,0.044224,,,,,DOWN
,,0.340426,,,0.003083,,0.555702,DOWN
,,0.361702,,,,0.334801,0.507456,DOWN
,,0.382979,0.046235,,,,0.520614,UP
0.469669,,,,,,0.361212,,UP
,,0.425532,,,,0.365614,,UP
,,0.446809,,0.420857,,0.374417,,UP
0.469669,,0.468085,0.046085,0.409848,,,0.477632,UP
0.469669,,0.489362,,0.402261,,,,UP
0.469669,7.0,0.510638,,0.388872,,0.377784,,UP
,7.0,,,,,0.375971,,UP
0.469669,7.0,,,0.36507,0.003006,0.377784,,UP
0.469669,7.0,,0.045815,,,,,UP
0.469669,,,0.045545,,,,0.506579,UP
,7.0,0.617021,0.046115,,,0.395391,0.50614,UP
,,,0.045545,0.352722,,,0.508333,UP
0.469669,7.0,,0.045935,,,,,UP
0.469669,,,0.044914,,,,,UP
,7.0,,,0.352276,,0.429052,,UP
0.469669,,,,,0.003101,,,UP
0.469669,,0.744681,,0.354656,0.003078,,,UP
,,,,,,0.387882,0.511842,UP
0.469669,,,,,,0.362248,0.552632,UP
,,,,,0.003081,,,UP
0.469669,,,,0.365516,,,,UP
0.469669,7.0,,0.046175,,,0.3739,0.526754,UP
0.469669,7.0,,,,,,,UP
,7.0,0.893617,,,,,0.625439,UP
0.469669,,,,,0.002821,,0.625877,UP
,,0.93617,,,0.002995,,0.651316,UP
,7.0,,,0.316572,0.002881,,,UP
,,0.978723,0.044344,,,,0.544298,UP
,,,,,,,,DOWN
0.469714,,,0.040381,,0.002715,0.293112,,DOWN
,,0.021277,,,,0.255049,,DOWN
,,,,,,,,DOWN
0.469714,,,,0.122731,,0.272398,,DOWN
,,,,,,,,DOWN
,,0.106383,,,,,,DOWN
,,,,,,0.165199,,DOWN
,1.0,0.148936,,,,,,DOWN
0.469714,,0.170213,,,,0.129726,,DOWN
,,0.191489,,,0.001429,,,DOWN
0.469714,,,0.023838,0.106367,0.001595,0.104868,0.767982,DOWN
,,0.234043,,0.127789,0.001572,0.116261,0.804386,DOWN
0.469714,1.0,,,,0.001635,,0.807895,DOWN
,1.0,,0.034256,0.199643,,,,DOWN
,,,,,,0.201191,0.759211,DOWN
,,,0.033085,,,,0.760526,DOWN
0.469714,,,,0.331003,,0.248058,,DOWN
,,,0.04005,0.358971,,,,UP
,,,0.03993,0.370574,,0.291559,0.604386,UP
0.469714,1.0,,0.03999,,0.002688,0.300621,,UP
,,0.425532,0.041341,0.367301,0.002779,,0.607895,UP
,,,,0.368045,,0.306059,0.618421,UP
0.469714,,,,,0.002846,,,UP
,1.0,,0.043233,0.376376,0.002908,,0.617105,UP
,1.0,,,0.375632,,0.283791,,UP
0.469714,,0.531915,,0.374442,,,,UP
0.469714,,,0.045034,0.378012,0.003004,0.281719,,UP
0.469714,,,,,,,,UP
0.469714,,,,,0.002854,,,UP
,,,,,,,0.742105,UP
,1.0,0.638298,,,0.002588,,,UP
,,,,0.388426,0.002437,,0.738158,UP
,,0.680851,,,,0.287416,0.753947,UP
0.469714,,,0.041431,,0.002748,0.301657,0.755702,UP
,,0.723404,0.044464,0.400774,0.00297,0.294925,,UP
0.469714,1.0,,,,,0.283014,,UP
,1.0,,,,,,,UP
0.469714,1.0,,0.043533,,,,0.72807,UP
,1.0,0.808511,0.045154,0.435436,0.003002,0.263076,,UP
,1.0,,0.046445,,0.003081,,,UP
,,0.851064,,,,,,UP
0.469714,,0.87234,,0.363434,0.002723,,0.710965,UP
0.469714,,,0.03987,,,0.238219,,UP
,1.0,,,,,,,DOWN
0.469714,1.0,,,,0.002266,,0.767982,DOWN
0.469714,1.0,,,0.333829,0.002038,0.216727,0.737281,DOWN
,,0.978723,0.032124,,0.002156,,,DOWN
0.469714,1.0,,,,0.001899,,,DOWN
,2.0,,0.028191,0.249628,,0.258933,,DOWN
0.469758,2.0,,0.0269,,,,,DOWN
0.469758,,,,,0.002075,0.302952,,DOWN
,2.0,,,0.167807,0.001776,,0.578947,DOWN
,,,0.023328,0.1446,0.001572,0.226308,,DOWN
0.469758,2.0,,0.021046,,,,,DOWN
0.469758,,,0.020325,,,,0.610965,DOWN
,,,,,0.001369,0.156655,,DOWN
,2.0,,0.03912,,,,,UP
0.469758,,,,0.200982,,0.190057,,UP
,,,0.03972,0.281315,0.00268,0.250388,0.643421,UP
,,,,,0.002885,,,UP
,2.0,,0.035307,,,,,DOWN
,,,,0.467272,,,,UP
0.469758,2.0,,,,,0.489643,,UP
0.469758,2.0,,,,,,,UP
,,,0.073076,0.570068,,,0.401754,UP
0.469758,2.0,,0.060316,,,0.518384,,UP
0.469758,,,,0.593871,,,0.348246,UP
0.469758,2.0,,,,,0.54117,,UP
,2.0,,,0.593871,0.003789,0.549974,,UP
,,0.446809,0.060646,,,,,UP
,,0.468085,,0.606962,0.005054,0.555671,,UP
,2.0,,,,,0.564474,,UP
0.469758,2.0,,,,,,,UP
,,0.531915,0.075087,,,,0.368421,UP
,,0.553191,,,0.004227,,0.286842,UP
,,0.574468,,0.608301,0.004564,,0.29693,UP
,,,,,,,0.314035,UP
,,,,,,0.587778,,UP
,,0.638298,0.077459,0.627492,,0.590109,,UP
,,,0.077069,,,,,UP
,,,0.076198,,,0.592439,0.370614,UP
0.469758,,0.702128,,,0.00496,0.575867,,UP
0.469758,2.0,,,,,,0.362281,UP
0.469758,2.0,,,0.522017,,,0.321491,DOWN
,2.0,,0.03999,,0.002813,,,DOWN
,,,0.037619,,,0.387105,,DOWN
0.469758,,,0.03969,,,,,DOWN
0.469758,,,,,0.002773,,,DOWN
,,,,0.461321,,,,DOWN
,2.0,,,0.411485,0.002734,,0.310526,DOWN
0.469758,2.0,,0.061187,,0.004186,,0.492544,UP
,2.0,,,0.432461,0.002694,0.298032,,DOWN
,,0.93617,,,,0.278871,,DOWN
0.469758,,,,,0.002759,0.278871,,DOWN
,2.0,,,,,,,DOWN
0.469758,2.0,,0.042993,,0.002931,,0.439912,DOWN
,,0.0,0.038639,0.354954,,0.331434,0.31886,DOWN
